session_id,user_id,product_id,dwell_time_seconds,scroll_depth_pct,variant_clicks,reviews_expanded,added_to_cart,purchased
S-10478,U-1478,P-1458,260,0.18,7,0,0,0
S-10479,U-1479,P-1535,243,0.69,0,1,0,0
S-10480,U-1480,P-1672,108,0.83,5,1,0,0
S-10481,U-1481,P-1043,68,0.18,4,0,0,0
S-10482,U-1482,P-1088,260,0.15,2,0,0,0
S-10483,U-1483,P-1587,131,0.98,0,1,0,0
S-10484,U-1484,P-1052,68,0.54,4,0,0,0
S-10485,U-1485,P-1541,17,0.49,5,0,0,0
S-10486,U-1486,P-1154,50,0.5,5,1,0,0
S-10487,U-1487,P-1980,107,0.56,3,0,0,0
S-10488,U-1488,P-1862,140,0.32,9,1,0,0
S-10489,U-1489,P-1301,169,0.46,2,1,0,0
S-10490,U-1490,P-1502,154,0.13,9,0,0,0
S-10491,U-1491,P-1553,159,0.26,5,0,1,0
S-10492,U-1492,P-1909,228,0.27,1,1,0,0
S-10493,U-1493,P-1801,63,0.28,3,0,0,0
S-10494,U-1494,P-1477,170,0.81,2,0,0,0
S-10495,U-1495,P-1758,66,0.66,5,1,0,0
S-10496,U-1496,P-1257,23,0.38,5,1,0,0
S-10497,U-1497,P-1332,3,0.46,4,1,0,0
S-10498,U-1498,P-1728,130,0.92,4,0,0,0
S-10499,U-1499,P-1143,184,0.36,0,1,1,0
S-10500,U-1500,P-1088,8,0.85,2,1,0,0
S-10501,U-1501,P-1270,281,0.29,4,1,0,0
S-10502,U-1502,P-1881,70,0.39,4,1,0,0
S-10503,U-1503,P-1493,2,0.29,7,0,0,0
S-10504,U-1504,P-1191,130,0.55,7,1,0,0
S-10505,U-1505,P-1432,172,0.75,8,0,0,0
S-10506,U-1506,P-1094,241,0.8,2,1,0,0
S-10507,U-1507,P-1891,62,0.81,1,1,0,0
S-10508,U-1508,P-1019,54,0.62,9,0,0,0
S-10509,U-1509,P-1589,44,0.91,1,1,0,0
S-10510,U-1510,P-1690,262,0.55,9,0,0,0
S-10511,U-1511,P-1113,194,0.16,3,1,0,0
S-10512,U-1512,P-1339,271,0.15,2,1,1,1
S-10513,U-1513,P-1741,173,0.72,1,1,0,0
S-10514,U-1514,P-1380,41,0.67,3,1,0,0
S-10515,U-1515,P-1513,97,0.9,0,0,1,1
S-10516,U-1516,P-1706,91,0.4,9,0,0,0
S-10517,U-1517,P-1543,48,0.26,7,0,0,0
S-10518,U-1518,P-1445,154,0.45,6,1,0,0
S-10519,U-1519,P-1738,117,0.83,2,1,0,0
S-10520,U-1520,P-1526,10,0.31,6,0,0,0
S-10521,U-1521,P-1695,274,0.76,5,0,0,0
S-10522,U-1522,P-1193,215,0.49,4,1,0,0
S-10523,U-1523,P-1013,261,0.46,3,1,0,0
S-10524,U-1524,P-1304,242,0.18,8,1,0,0
S-10525,U-1525,P-1669,102,0.57,3,1,0,0
S-10526,U-1526,P-1454,180,0.31,7,1,0,0
S-10527,U-1527,P-1907,200,0.53,7,0,0,0
S-10528,U-1528,P-1117,255,0.28,9,0,0,0
S-10529,U-1529,P-1927,151,0.59,8,0,0,0
S-10530,U-1530,P-1793,289,0.24,5,0,0,0
S-10531,U-1531,P-1039,246,0.63,8,1,0,0
S-10532,U-1532,P-1879,70,0.23,8,0,0,0
S-10533,U-1533,P-1606,51,0.57,3,1,0,0
S-10534,U-1534,P-1946,109,0.62,8,0,1,1
S-10535,U-1535,P-1260,2,0.84,1,1,0,0
S-10536,U-1536,P-1360,13,0.49,3,1,0,0
S-10537,U-1537,P-1812,272,0.44,2,0,0,0
S-10538,U-1538,P-1364,286,0.99,6,0,0,0
S-10539,U-1539,P-1440,288,0.45,7,0,0,0
S-10540,U-1540,P-1010,4,0.15,0,1,0,0
S-10541,U-1541,P-1722,296,0.92,6,1,0,0
S-10542,U-1542,P-1745,204,0.28,5,1,1,0
S-10543,U-1543,P-1644,240,0.97,7,0,0,0
S-10544,U-1544,P-1147,33,0.22,4,0,0,0
S-10545,U-1545,P-1055,289,0.6,3,0,0,0
S-10546,U-1546,P-1802,261,0.19,2,1,0,0
S-10547,U-1547,P-1229,157,0.96,0,1,0,0
S-10548,U-1548,P-1044,213,0.14,2,1,0,0
S-10549,U-1549,P-1127,72,0.57,6,1,0,0
S-10550,U-1550,P-1920,198,0.12,2,0,0,0
S-10551,U-1551,P-1383,268,0.58,2,1,0,0
S-10552,U-1552,P-1132,184,0.35,0,0,0,0
S-10553,U-1553,P-1174,169,0.61,8,1,0,0
S-10554,U-1554,P-1204,185,0.92,2,1,0,0
S-10555,U-1555,P-1235,2,0.34,2,0,0,0
S-10556,U-1556,P-1433,103,0.44,1,0,0,0
S-10557,U-1557,P-1975,229,0.12,0,1,0,0
S-10558,U-1558,P-1703,235,0.62,2,1,0,0
S-10559,U-1559,P-1497,49,0.5,0,0,0,0
S-10560,U-1560,P-1106,40,0.36,5,0,0,0
S-10561,U-1561,P-1803,85,0.17,9,0,0,0
S-10562,U-1562,P-1559,39,0.94,2,1,0,0
S-10563,U-1563,P-1665,55,0.94,6,1,0,0
S-10564,U-1564,P-1604,168,0.68,0,1,0,0
S-10565,U-1565,P-1841,25,0.91,3,1,1,0
S-10566,U-1566,P-1543,281,0.93,1,1,0,0
S-10567,U-1567,P-1608,199,0.45,6,1,0,0
S-10568,U-1568,P-1771,230,0.6,0,0,0,0
S-10569,U-1569,P-1652,132,0.49,8,1,0,0
S-10570,U-1570,P-1009,53,1.0,0,1,0,0
S-10571,U-1571,P-1177,245,0.41,1,1,0,0
S-10572,U-1572,P-1205,165,0.79,3,1,0,0
S-10573,U-1573,P-1154,244,0.38,5,1,1,1
S-10574,U-1574,P-1612,39,0.23,2,0,0,0
S-10575,U-1575,P-1146,268,0.54,2,0,0,0
S-10576,U-1576,P-1756,222,0.52,9,0,1,0
S-10577,U-1577,P-1704,298,0.96,5,0,0,0
S-10578,U-1578,P-1604,110,0.31,7,1,0,0
S-10579,U-1579,P-1859,124,0.45,2,1,0,0
S-10580,U-1580,P-1514,87,0.54,3,1,0,0
S-10581,U-1581,P-1485,154,0.95,5,1,1,0
S-10582,U-1582,P-1627,204,0.14,6,0,0,0
S-10583,U-1583,P-1544,285,0.88,5,0,0,0
S-10584,U-1584,P-1402,43,0.39,0,1,0,0
S-10585,U-1585,P-1470,251,0.64,2,1,0,0
S-10586,U-1586,P-1320,15,0.28,5,1,0,0
S-10587,U-1587,P-1051,88,0.34,4,0,0,0
S-10588,U-1588,P-1413,2,0.48,0,0,0,0
S-10589,U-1589,P-1029,1,0.97,4,0,0,0
S-10590,U-1590,P-1516,67,0.98,2,0,0,0
S-10591,U-1591,P-1017,188,0.16,4,1,0,0
S-10592,U-1592,P-1063,136,0.6,0,0,0,0
S-10593,U-1593,P-1408,209,0.49,9,1,0,0
S-10594,U-1594,P-1549,96,0.21,3,1,0,0
S-10595,U-1595,P-1353,19,0.95,1,1,0,0
S-10596,U-1596,P-1136,263,0.56,8,0,0,0
S-10597,U-1597,P-1751,159,0.96,0,1,0,0
S-10598,U-1598,P-1451,252,0.16,0,1,0,0
S-10599,U-1599,P-1543,186,0.55,4,0,0,0
S-10600,U-1600,P-1233,29,0.43,1,0,0,0
S-10601,U-1601,P-1019,11,0.27,5,1,0,0
S-10602,U-1602,P-1150,199,0.16,1,1,0,0
S-10603,U-1603,P-1524,261,0.27,1,1,0,0
S-10604,U-1604,P-1495,185,0.35,3,0,0,0
S-10605,U-1605,P-1296,223,0.23,8,0,0,0
S-10606,U-1606,P-1341,117,0.51,2,1,0,0
S-10607,U-1607,P-1930,274,0.12,3,1,0,0
S-10608,U-1608,P-1482,67,0.4,8,1,0,0
S-10609,U-1609,P-1866,38,0.93,2,1,0,0
S-10610,U-1610,P-1892,151,0.84,7,1,0,0
S-10611,U-1611,P-1272,92,0.68,5,1,0,0
S-10612,U-1612,P-1532,107,0.95,3,0,0,0
S-10613,U-1613,P-1969,232,0.52,4,0,1,1
S-10614,U-1614,P-1455,240,0.83,2,1,0,0
S-10615,U-1615,P-1510,180,0.23,6,1,0,0
S-10616,U-1616,P-1423,149,0.51,5,1,0,0
S-10617,U-1617,P-1338,161,0.11,7,1,0,0
S-10618,U-1618,P-1204,268,0.82,3,0,0,0
S-10619,U-1619,P-1296,61,0.61,6,1,0,0
S-10620,U-1620,P-1573,72,0.46,7,0,0,0
S-10621,U-1621,P-1279,203,0.62,5,1,0,0
S-10622,U-1622,P-1465,72,0.24,1,0,0,0
S-10623,U-1623,P-1361,261,0.34,1,0,0,0
S-10624,U-1624,P-1789,52,0.95,4,1,0,0
S-10625,U-1625,P-1348,75,0.36,1,1,0,0
S-10626,U-1626,P-1520,16,0.69,2,0,0,0
S-10627,U-1627,P-1928,26,0.84,8,0,0,0
S-10628,U-1628,P-1993,100,0.33,2,0,0,0
S-10629,U-1629,P-1534,196,0.41,0,0,0,0
S-10630,U-1630,P-1070,35,0.4,4,0,0,0
S-10631,U-1631,P-1541,249,0.74,8,1,0,0
S-10632,U-1632,P-1603,284,0.6,6,0,0,0
S-10633,U-1633,P-1972,239,0.53,2,1,1,0
S-10634,U-1634,P-1596,240,0.27,6,0,0,0
S-10635,U-1635,P-1589,9,0.23,5,0,0,0
S-10636,U-1636,P-1143,176,0.78,7,0,0,0
S-10637,U-1637,P-1497,257,0.8,9,1,0,0
S-10638,U-1638,P-1687,58,0.92,2,0,0,0
S-10639,U-1639,P-1142,196,0.62,8,0,0,0
S-10640,U-1640,P-1888,279,0.23,1,1,0,0
S-10641,U-1641,P-1123,55,0.24,0,0,0,0
S-10642,U-1642,P-1392,136,0.48,3,0,0,0
S-10643,U-1643,P-1772,235,0.94,9,1,0,0
S-10644,U-1644,P-1854,2,0.91,0,1,0,0
S-10645,U-1645,P-1457,221,0.25,0,0,0,0
S-10646,U-1646,P-1296,106,0.79,2,1,0,0
S-10647,U-1647,P-1045,60,0.13,1,0,0,0
S-10648,U-1648,P-1629,251,0.33,8,1,1,0
S-10649,U-1649,P-1554,129,0.78,6,1,0,0
S-10650,U-1650,P-1026,255,0.32,9,0,1,0
S-10651,U-1651,P-1980,227,0.8,2,1,0,0
S-10652,U-1652,P-1492,108,0.26,1,0,0,0
S-10653,U-1653,P-1352,9,0.41,1,1,0,0
S-10654,U-1654,P-1627,102,0.21,1,1,0,0
S-10655,U-1655,P-1128,293,0.42,6,1,0,0
S-10656,U-1656,P-1908,119,0.58,7,1,0,0
S-10657,U-1657,P-1346,248,0.72,0,1,0,0
S-10658,U-1658,P-1665,115,0.5,3,0,0,0
S-10659,U-1659,P-1904,161,0.76,5,0,0,0
S-10660,U-1660,P-1712,204,0.79,7,0,1,1
S-10661,U-1661,P-1629,201,0.46,2,0,0,0
S-10662,U-1662,P-1862,129,0.13,4,1,0,0
S-10663,U-1663,P-1111,57,0.9,3,1,0,0
S-10664,U-1664,P-1443,161,0.16,3,0,0,0
S-10665,U-1665,P-1113,250,0.97,0,0,0,0
S-10666,U-1666,P-1487,221,0.33,8,0,0,0
S-10667,U-1667,P-1095,224,0.55,3,1,0,0
S-10668,U-1668,P-1482,262,0.89,1,0,0,0
S-10669,U-1669,P-1308,4,0.13,1,1,0,0
S-10670,U-1670,P-1640,143,0.92,3,1,0,0
S-10671,U-1671,P-1488,153,0.23,8,1,0,0
S-10672,U-1672,P-1457,190,0.13,1,1,1,0
S-10673,U-1673,P-1643,275,0.25,6,0,1,1
S-10674,U-1674,P-1158,74,0.67,9,1,0,0
S-10675,U-1675,P-1243,287,0.56,1,0,0,0
S-10676,U-1676,P-1217,122,0.87,8,1,0,0
S-10677,U-1677,P-1458,264,0.52,6,0,1,0
S-10678,U-1678,P-1486,181,0.46,4,0,0,0
S-10679,U-1679,P-1801,202,0.78,8,1,0,0
S-10680,U-1680,P-1300,105,0.53,6,0,1,0
S-10681,U-1681,P-1627,165,0.7,0,0,0,0
S-10682,U-1682,P-1991,297,0.25,1,0,0,0
S-10683,U-1683,P-1096,120,0.94,5,1,0,0
S-10684,U-1684,P-1155,106,0.89,4,0,0,0
S-10685,U-1685,P-1625,132,0.39,6,1,0,0
S-10686,U-1686,P-1165,279,0.96,2,0,0,0
S-10687,U-1687,P-1212,5,0.38,2,1,0,0
S-10688,U-1688,P-1164,93,0.68,3,1,0,0
S-10689,U-1689,P-1514,25,0.89,3,1,0,0
S-10690,U-1690,P-1431,181,0.49,5,1,0,0
S-10691,U-1691,P-1445,239,0.56,2,1,0,0
S-10692,U-1692,P-1042,140,0.83,2,1,0,0
S-10693,U-1693,P-1354,7,0.35,5,0,0,0
S-10694,U-1694,P-1435,38,0.98,9,1,0,0
S-10695,U-1695,P-1733,252,0.67,6,1,0,0
S-10696,U-1696,P-1980,277,0.27,5,1,0,0
S-10697,U-1697,P-1174,123,0.25,9,1,0,0
S-10698,U-1698,P-1488,243,0.83,0,0,0,0
S-10699,U-1699,P-1236,196,0.44,1,0,0,0
S-10700,U-1700,P-1061,128,0.55,0,1,0,0
S-10701,U-1701,P-1349,140,0.45,2,0,0,0
S-10702,U-1702,P-1553,281,0.59,4,1,0,0
S-10703,U-1703,P-1602,105,0.59,2,1,0,0
S-10704,U-1704,P-1445,235,0.15,8,1,0,0
S-10705,U-1705,P-1261,98,0.39,3,0,0,0
S-10706,U-1706,P-1167,156,0.97,8,1,0,0
S-10707,U-1707,P-1812,29,0.68,2,1,0,0
S-10708,U-1708,P-1650,124,0.86,6,1,0,0
S-10709,U-1709,P-1679,219,0.76,1,0,0,0
S-10710,U-1710,P-1231,241,0.38,2,1,0,0
S-10711,U-1711,P-1536,292,0.77,7,1,0,0
S-10712,U-1712,P-1983,170,0.25,3,0,0,0
S-10713,U-1713,P-1252,123,0.31,2,0,0,0
S-10714,U-1714,P-1129,101,0.16,2,1,0,0
S-10715,U-1715,P-1656,12,0.84,1,1,0,0
S-10716,U-1716,P-1239,18,0.64,2,0,0,0
S-10717,U-1717,P-1619,129,0.47,3,1,0,0
S-10718,U-1718,P-1179,53,0.76,4,0,0,0
S-10719,U-1719,P-1021,276,0.86,0,0,0,0
S-10720,U-1720,P-1991,113,0.81,1,0,0,0
S-10721,U-1721,P-1667,232,0.4,7,1,0,0
S-10722,U-1722,P-1947,243,0.64,1,1,0,0
S-10723,U-1723,P-1556,122,0.86,3,0,0,0
S-10724,U-1724,P-1354,128,0.25,3,0,0,0
S-10725,U-1725,P-1049,292,0.51,0,0,0,0
S-10726,U-1726,P-1908,161,0.81,6,0,0,0
S-10727,U-1727,P-1633,56,0.53,1,0,0,0
S-10728,U-1728,P-1322,29,0.91,7,0,0,0
S-10729,U-1729,P-1501,60,0.83,9,0,0,0
S-10730,U-1730,P-1596,176,0.69,2,0,0,0
S-10731,U-1731,P-1834,258,0.36,9,0,0,0
S-10732,U-1732,P-1826,8,0.2,5,1,0,0
S-10733,U-1733,P-1524,8,0.27,6,1,0,0
S-10734,U-1734,P-1406,34,0.88,0,0,0,0
S-10735,U-1735,P-1172,86,0.97,4,1,0,0
S-10736,U-1736,P-1036,22,0.48,1,0,0,0
S-10737,U-1737,P-1363,286,0.75,1,0,0,0
S-10738,U-1738,P-1140,86,0.11,9,1,0,0
S-10739,U-1739,P-1641,28,0.74,7,0,1,0
S-10740,U-1740,P-1677,67,0.14,2,1,0,0
S-10741,U-1741,P-1108,242,0.48,5,0,0,0
S-10742,U-1742,P-1134,179,0.49,2,1,0,0
S-10743,U-1743,P-1089,156,0.84,0,0,0,0
S-10744,U-1744,P-1936,133,0.93,3,0,0,0
S-10745,U-1745,P-1640,285,0.97,1,0,1,1
S-10746,U-1746,P-1288,261,0.84,0,1,0,0
S-10747,U-1747,P-1830,177,0.76,6,1,0,0
S-10748,U-1748,P-1724,262,0.56,2,0,0,0
S-10749,U-1749,P-1448,185,0.27,0,0,0,0
S-10750,U-1750,P-1513,19,0.21,5,0,0,0
S-10751,U-1751,P-1653,188,0.92,5,1,0,0
S-10752,U-1752,P-1119,141,0.57,0,1,0,0
S-10753,U-1753,P-1931,164,0.81,4,0,0,0
S-10754,U-1754,P-1232,3,0.22,3,1,0,0
S-10755,U-1755,P-1335,237,0.85,7,0,0,0
S-10756,U-1756,P-1728,22,0.68,0,0,0,0
S-10757,U-1757,P-1850,223,0.56,7,1,0,0
S-10758,U-1758,P-1952,51,0.98,2,0,0,0
S-10759,U-1759,P-1313,12,0.19,9,0,0,0
S-10760,U-1760,P-1436,244,0.91,2,1,0,0
S-10761,U-1761,P-1186,201,0.87,0,0,0,0
S-10762,U-1762,P-1083,212,0.93,6,1,0,0
S-10763,U-1763,P-1720,249,0.74,2,1,0,0
S-10764,U-1764,P-1491,64,0.1,7,1,1,0
S-10765,U-1765,P-1639,21,0.19,7,0,0,0
S-10766,U-1766,P-1919,68,0.5,7,1,0,0
S-10767,U-1767,P-1697,57,0.74,2,1,0,0
S-10768,U-1768,P-1112,64,0.44,2,0,0,0
S-10769,U-1769,P-1071,285,0.8,8,0,0,0
S-10770,U-1770,P-1038,148,0.92,1,1,0,0
S-10771,U-1771,P-1722,24,0.32,7,1,0,0
S-10772,U-1772,P-1027,103,0.58,7,1,0,0
S-10773,U-1773,P-1517,106,0.58,9,0,0,0
S-10774,U-1774,P-1674,214,0.47,4,0,0,0
S-10775,U-1775,P-1677,51,0.51,9,1,0,0
S-10776,U-1776,P-1888,225,0.79,5,1,0,0
S-10777,U-1777,P-1722,240,0.75,8,0,0,0
S-10778,U-1778,P-1333,218,0.91,6,0,0,0
S-10779,U-1779,P-1413,4,0.29,7,1,0,0
S-10780,U-1780,P-1116,125,0.55,1,0,0,0
S-10781,U-1781,P-1896,249,0.3,7,0,0,0
S-10782,U-1782,P-1991,294,0.89,1,0,0,0
S-10783,U-1783,P-1775,39,0.2,7,0,0,0
S-10784,U-1784,P-1076,159,0.97,1,0,0,0
S-10785,U-1785,P-1497,147,0.18,1,0,0,0
S-10786,U-1786,P-1578,127,0.89,9,0,0,0
S-10787,U-1787,P-1544,297,0.85,8,0,0,0
S-10788,U-1788,P-1905,220,0.41,5,0,0,0
S-10789,U-1789,P-1454,54,0.37,0,0,0,0
S-10790,U-1790,P-1916,270,0.88,2,1,0,0
S-10791,U-1791,P-1235,1,0.95,8,0,0,0
S-10792,U-1792,P-1667,153,0.74,9,0,0,0
S-10793,U-1793,P-1691,1,0.42,7,1,0,0
S-10794,U-1794,P-1993,183,0.64,9,1,0,0
S-10795,U-1795,P-1813,5,0.73,7,1,0,0
S-10796,U-1796,P-1573,280,0.2,3,0,0,0
S-10797,U-1797,P-1274,109,0.13,1,1,0,0
S-10798,U-1798,P-1804,196,0.84,7,1,1,0
S-10799,U-1799,P-1637,34,0.23,8,1,0,0
S-10800,U-1800,P-1844,136,0.66,4,0,0,0
S-10801,U-1801,P-1989,91,0.9,6,1,0,0
S-10802,U-1802,P-1143,160,0.25,5,1,0,0
S-10803,U-1803,P-1549,153,0.35,5,1,0,0
S-10804,U-1804,P-1659,161,0.81,2,0,0,0
S-10805,U-1805,P-1745,25,0.32,5,0,0,0
S-10806,U-1806,P-1516,287,0.83,7,1,0,0
S-10807,U-1807,P-1957,223,0.37,9,0,0,0
S-10808,U-1808,P-1924,2,0.93,0,1,0,0
S-10809,U-1809,P-1355,247,0.81,9,0,0,0
S-10810,U-1810,P-1627,53,0.56,2,1,0,0
S-10811,U-1811,P-1050,243,0.8,5,0,0,0
S-10812,U-1812,P-1411,101,0.64,0,0,0,0
S-10813,U-1813,P-1636,5,0.73,8,1,0,0
S-10814,U-1814,P-1731,111,0.94,8,1,0,0
S-10815,U-1815,P-1244,196,0.45,1,1,0,0
S-10816,U-1816,P-1541,210,0.27,3,1,0,0
S-10817,U-1817,P-1899,269,0.53,6,1,0,0
S-10818,U-1818,P-1214,254,0.87,8,1,0,0
S-10819,U-1819,P-1181,181,0.67,0,0,0,0
S-10820,U-1820,P-1566,95,0.75,6,1,0,0
S-10821,U-1821,P-1923,195,0.4,3,1,0,0
S-10822,U-1822,P-1184,112,0.34,0,1,0,0
S-10823,U-1823,P-1516,104,0.18,9,0,1,1
S-10824,U-1824,P-1136,265,0.44,4,1,0,0
S-10825,U-1825,P-1341,280,0.51,1,1,0,0
S-10826,U-1826,P-1769,257,0.72,7,0,0,0
S-10827,U-1827,P-1243,268,0.48,8,1,0,0
S-10828,U-1828,P-1088,273,0.87,0,1,0,0
S-10829,U-1829,P-1902,271,0.71,7,1,0,0
S-10830,U-1830,P-1545,64,0.57,8,1,0,0
S-10831,U-1831,P-1351,14,0.75,5,0,0,0
S-10832,U-1832,P-1051,116,0.13,5,1,0,0
S-10833,U-1833,P-1846,208,0.3,5,1,0,0
S-10834,U-1834,P-1897,254,0.92,4,0,0,0
S-10835,U-1835,P-1027,50,0.48,7,0,0,0
S-10836,U-1836,P-1237,71,0.84,0,0,0,0
S-10837,U-1837,P-1399,231,0.79,4,1,0,0
S-10838,U-1838,P-1306,1,0.53,4,0,0,0
S-10839,U-1839,P-1358,104,1.0,7,0,0,0
S-10840,U-1840,P-1195,56,0.7,5,0,0,0
S-10841,U-1841,P-1178,265,0.59,2,1,0,0
S-10842,U-1842,P-1624,100,0.32,8,1,0,0
S-10843,U-1843,P-1054,246,0.93,8,1,0,0
S-10844,U-1844,P-1832,146,0.42,8,0,0,0
S-10845,U-1845,P-1147,177,0.54,9,1,0,0
S-10846,U-1846,P-1618,267,0.91,1,1,0,0
S-10847,U-1847,P-1236,285,0.92,3,0,0,0
S-10848,U-1848,P-1103,108,0.39,6,0,0,0
S-10849,U-1849,P-1285,229,0.63,3,0,0,0
S-10850,U-1850,P-1006,85,0.82,5,0,0,0
S-10851,U-1851,P-1264,4,0.87,4,0,0,0
S-10852,U-1852,P-1224,201,0.93,8,0,0,0
S-10853,U-1853,P-1834,296,0.5,5,0,0,0
S-10854,U-1854,P-1642,235,0.65,2,1,0,0
S-10855,U-1855,P-1147,118,0.93,7,1,0,0
S-10856,U-1856,P-1838,209,0.54,9,1,0,0
S-10857,U-1857,P-1361,210,0.97,3,1,0,0
S-10858,U-1858,P-1181,103,0.11,3,1,0,0
S-10859,U-1859,P-1389,86,0.34,4,0,0,0
S-10860,U-1860,P-1552,298,0.75,5,0,0,0
S-10861,U-1861,P-1258,169,0.26,5,1,0,0
S-10862,U-1862,P-1875,60,0.27,6,0,0,0
S-10863,U-1863,P-1144,142,0.42,5,0,0,0
S-10864,U-1864,P-1341,124,0.25,6,0,0,0
S-10865,U-1865,P-1629,217,0.58,3,1,0,0
S-10866,U-1866,P-1807,153,0.16,9,1,0,0
S-10867,U-1867,P-1820,217,0.18,2,0,0,0
S-10868,U-1868,P-1821,298,0.27,1,1,0,0
S-10869,U-1869,P-1471,20,0.98,6,1,0,0
S-10870,U-1870,P-1802,60,0.7,9,1,0,0
S-10871,U-1871,P-1073,114,0.62,3,1,0,0
S-10872,U-1872,P-1213,18,0.13,6,1,0,0
S-10873,U-1873,P-1017,183,0.22,6,1,0,0
S-10874,U-1874,P-1723,125,0.92,3,0,0,0
S-10875,U-1875,P-1663,232,0.34,3,0,0,0
S-10876,U-1876,P-1244,236,0.91,0,1,0,0
S-10877,U-1877,P-1983,184,0.7,9,0,0,0
S-10878,U-1878,P-1124,75,0.17,5,1,0,0
S-10879,U-1879,P-1562,218,0.86,6,1,0,0
S-10880,U-1880,P-1235,3,0.19,8,1,0,0
S-10881,U-1881,P-1636,5,0.71,5,0,0,0
S-10882,U-1882,P-1807,176,0.95,7,0,0,0
S-10883,U-1883,P-1887,232,0.77,1,0,0,0
S-10884,U-1884,P-1082,291,0.78,9,1,0,0
S-10885,U-1885,P-1740,4,0.22,8,0,0,0
S-10886,U-1886,P-1005,2,0.38,7,1,0,0
S-10887,U-1887,P-1739,134,0.12,9,0,0,0
S-10888,U-1888,P-1942,12,0.49,8,1,0,0
S-10889,U-1889,P-1806,88,0.84,7,1,0,0
S-10890,U-1890,P-1038,103,0.18,3,0,0,0
S-10891,U-1891,P-1202,224,0.13,0,0,0,0
S-10892,U-1892,P-1464,276,0.19,8,0,0,0
S-10893,U-1893,P-1407,260,0.31,1,1,1,0
S-10894,U-1894,P-1334,262,0.9,2,1,0,0
S-10895,U-1895,P-1892,256,0.34,2,1,0,0
S-10896,U-1896,P-1023,54,0.54,5,1,1,1
S-10897,U-1897,P-1668,116,0.41,1,1,0,0
S-10898,U-1898,P-1840,215,0.94,1,0,0,0
S-10899,U-1899,P-1335,218,0.86,5,1,0,0
S-10900,U-1900,P-1343,46,0.53,5,1,0,0
S-10901,U-1901,P-1038,7,0.83,9,1,0,0
S-10902,U-1902,P-1211,57,0.13,8,0,0,0
S-10903,U-1903,P-1688,3,0.28,5,0,0,0
S-10904,U-1904,P-1098,107,0.87,2,1,0,0
S-10905,U-1905,P-1214,205,0.13,8,1,0,0
S-10906,U-1906,P-1268,182,0.64,7,0,0,0
S-10907,U-1907,P-1072,238,0.98,4,0,0,0
S-10908,U-1908,P-1561,297,0.69,9,0,0,0
S-10909,U-1909,P-1673,173,0.56,7,1,0,0
S-10910,U-1910,P-1283,73,0.17,2,0,1,0
S-10911,U-1911,P-1558,1,0.83,2,0,0,0
S-10912,U-1912,P-1133,101,0.61,8,1,0,0
S-10913,U-1913,P-1330,26,0.37,7,0,0,0
S-10914,U-1914,P-1796,141,0.65,3,1,0,0
S-10915,U-1915,P-1909,147,0.28,8,0,0,0
S-10916,U-1916,P-1253,5,0.9,5,0,0,0
S-10917,U-1917,P-1102,178,0.17,1,1,0,0
S-10918,U-1918,P-1998,212,0.66,1,1,0,0
S-10919,U-1919,P-1654,56,0.37,3,0,0,0
S-10920,U-1920,P-1744,53,0.62,3,1,0,0
S-10921,U-1921,P-1448,260,0.28,7,0,1,0
S-10922,U-1922,P-1091,208,0.41,7,0,0,0
S-10923,U-1923,P-1723,149,0.22,1,1,0,0
S-10924,U-1924,P-1017,26,0.22,3,0,0,0
S-10925,U-1925,P-1010,4,0.71,2,0,0,0
S-10926,U-1926,P-1494,241,0.37,1,0,0,0
S-10927,U-1927,P-1161,63,0.31,2,1,0,0
S-10928,U-1928,P-1812,50,0.26,4,1,0,0
S-10929,U-1929,P-1980,61,0.63,6,0,0,0
S-10930,U-1930,P-1907,205,0.85,0,1,0,0
S-10931,U-1931,P-1540,174,0.5,8,0,0,0
S-10932,U-1932,P-1756,223,0.77,0,0,0,0
S-10933,U-1933,P-1386,116,0.25,5,1,0,0
S-10934,U-1934,P-1980,217,0.88,5,1,0,0
S-10935,U-1935,P-1193,226,0.15,2,0,0,0
S-10936,U-1936,P-1752,163,0.25,9,1,0,0
S-10937,U-1937,P-1337,22,0.69,3,1,1,1
S-10938,U-1938,P-1383,59,0.83,2,0,0,0
S-10939,U-1939,P-1551,282,0.93,7,0,0,0
S-10940,U-1940,P-1132,49,0.69,4,1,0,0
S-10941,U-1941,P-1957,207,0.35,9,0,0,0
S-10942,U-1942,P-1883,220,0.73,6,0,0,0
S-10943,U-1943,P-1565,213,0.53,6,1,0,0
S-10944,U-1944,P-1433,85,0.92,9,1,0,0
S-10945,U-1945,P-1859,28,0.49,9,0,0,0
S-10946,U-1946,P-1123,239,0.33,6,1,0,0
S-10947,U-1947,P-1210,89,0.7,6,0,0,0
S-10948,U-1948,P-1021,264,0.73,5,0,0,0
S-10949,U-1949,P-1333,284,0.94,8,1,0,0
S-10950,U-1950,P-1069,220,0.43,0,0,0,0
S-10951,U-1951,P-1060,147,0.93,7,0,0,0
S-10952,U-1952,P-1358,286,0.44,1,0,0,0
S-10953,U-1953,P-1742,26,0.52,0,1,0,0
S-10954,U-1954,P-1776,203,0.23,0,0,0,0
S-10955,U-1955,P-1379,269,0.93,5,0,0,0
S-10956,U-1956,P-1007,102,0.12,1,0,0,0
S-10957,U-1957,P-1836,165,0.93,6,1,0,0
