session_id,user_id,product_id,dwell_time_seconds,scroll_depth_pct,variant_clicks,reviews_expanded,added_to_cart,purchased,category,base_price,image_count,description_word_count,variant_count,has_size_chart,rating,review_count,PRI,VRS,SPI,EDI
S-10166,U-1166,P-1709,297,0.3,4,0,0,0,Home & Living,126.09,1,157,6,0,4.2,1089,0.5311512700619234,0.13999999999999999,5.874903699187479,9.9
S-10167,U-1167,P-1151,240,0.41,2,1,0,0,Home & Living,409.38,1,431,2,0,2.6,997,1.7245039807911033,0.13999999999999999,3.5909917036819614,5.853658536585366
S-10168,U-1168,P-1110,288,0.39,6,0,0,0,Watch,976.31,6,444,14,0,3.9,714,1.7766596302227398,0.7,5.126380383301326,7.384615384615385
S-10169,U-1169,P-1013,282,0.25,5,0,0,0,Watch,110.38,7,71,8,1,3.9,725,0.2008662105109914,1.0,5.138289011563341,11.28
S-10170,U-1170,P-1662,186,0.75,4,0,0,0,Shoes,209.23,8,45,13,0,3.9,638,0.9322728690460277,0.7,5.038725474414477,2.48
S-10171,U-1171,P-1239,200,0.45,0,0,0,0,Shoes,383.52,1,288,3,0,4.3,821,1.708862451543911,0.13999999999999999,5.7720967397483145,4.444444444444445
S-10172,U-1172,P-1518,76,0.48,0,0,0,0,T-shirt,60.26,1,15,3,1,3.0,661,0.270624691247137,0.43999999999999995,3.897159333562205,1.5833333333333333
S-10173,U-1173,P-1436,151,0.96,1,1,0,0,T-shirt,482.11,4,355,6,1,2.2,1179,2.1651322584991246,0.8599999999999999,3.112238675682273,1.5729166666666667
S-10174,U-1174,P-1140,192,0.3,7,1,0,0,Watch,868.7,7,140,10,1,4.6,161,1.5808341825593246,1.0,4.680588628413792,6.4
S-10175,U-1175,P-1505,289,0.54,2,0,0,0,Shoes,40.64,5,443,3,0,3.4,330,0.1810809606558838,0.7,3.9454404952564026,5.351851851851852
S-10176,U-1176,P-1902,201,0.25,0,1,0,0,Shoes,290.65,6,183,9,1,2.4,628,1.2950585928797396,1.0,3.0931830032162115,8.04
S-10177,U-1177,P-1216,100,0.55,0,1,0,0,Watch,962.74,2,33,4,1,2.4,531,1.7519653515795603,0.58,3.0127888748839893,1.818181818181818
S-10178,U-1178,P-1181,99,0.69,1,1,0,0,T-shirt,279.92,3,235,8,1,2.5,327,1.2571069295369832,0.72,2.896506804192072,1.434782608695652
S-10179,U-1179,P-1640,27,0.79,9,0,1,0,Electronics,615.83,7,200,7,0,1.8,891,0.5554122549108029,0.7,2.4456478077288035,0.34177215189873417
S-10180,U-1180,P-1972,13,0.16,0,1,0,0,Watch,310.46,8,178,10,1,4.2,145,0.5649657883243557,1.0,4.1862295622350025,0.8125
S-10181,U-1181,P-1867,90,0.38,9,0,0,0,Electronics,1747.41,6,209,3,0,3.2,157,1.5759753963816088,0.7,3.240060821137259,2.3684210526315788
S-10182,U-1182,P-1229,190,0.57,7,1,0,0,T-shirt,296.49,4,285,5,0,4.9,125,1.3315219832038443,0.5599999999999999,4.739556268812449,3.333333333333334
S-10183,U-1183,P-1712,48,0.45,4,1,1,1,Home & Living,120.08,1,202,3,0,4.9,75,0.5058342811407389,0.13999999999999999,4.244118673480605,1.0666666666666667
S-10184,U-1184,P-1637,20,0.98,8,0,0,0,T-shirt,123.42,8,267,12,0,2.7,53,0.5542731396236583,0.7,2.1540513851447085,0.20408163265306123
S-10185,U-1185,P-1025,77,0.34,3,1,0,0,T-shirt,83.85,3,335,13,0,3.4,954,0.3765662190685768,0.42,4.665963711526897,2.264705882352941
S-10186,U-1186,P-1919,164,0.46,1,0,0,0,Home & Living,157.78,8,44,14,1,2.3,438,0.6646446775348583,1.0,2.798869730014579,3.5652173913043477
S-10187,U-1187,P-1095,251,0.54,7,1,0,0,T-shirt,235.46,8,104,11,1,3.8,899,1.0574392598913191,1.0,5.169820020126476,4.648148148148148
S-10188,U-1188,P-1064,3,0.36,0,1,0,0,Watch,354.05,3,28,1,0,1.0,75,0.6442895617993886,0.42,0.8661466680572663,0.08333333333333333
S-10189,U-1189,P-1897,60,0.26,6,0,0,0,Shoes,414.93,4,78,9,0,2.9,229,1.8488170030744553,0.5599999999999999,3.1540859991754533,2.3076923076923075
S-10190,U-1190,P-1555,217,0.36,9,0,0,0,Shoes,201.39,4,70,13,1,3.9,73,0.8973399278171367,0.8599999999999999,3.357170772699253,6.027777777777778
S-10191,U-1191,P-1105,180,0.77,0,1,1,1,T-shirt,254.24,7,237,6,1,3.2,747,1.141779314680918,1.0,4.235137905903666,2.3376623376623376
S-10192,U-1192,P-1634,29,0.36,8,0,0,0,Home & Living,160.54,8,224,14,0,1.6,367,0.6762711150427566,0.7,1.890586540214058,0.8055555555555556
S-10193,U-1193,P-1537,166,0.94,9,1,0,0,Electronics,1679.6,8,58,9,1,3.5,316,1.514818088349357,1.0,4.031231241714096,1.7659574468085106
S-10194,U-1194,P-1517,140,0.81,4,0,1,1,Home & Living,170.1,2,186,10,0,4.8,96,0.7165423985846077,0.27999999999999997,4.391722539363247,1.728395061728395
S-10195,U-1195,P-1225,115,0.76,2,1,0,0,Watch,951.15,1,73,6,1,2.5,1130,1.7308742174989082,0.43999999999999995,3.5154287380580604,1.513157894736842
S-10196,U-1196,P-1669,69,0.8,2,1,0,0,Watch,420.4,1,221,12,0,1.3,565,0.7650313000436745,0.13999999999999999,1.6480344603328276,0.8625
S-10197,U-1197,P-1451,190,0.7,5,1,0,0,Watch,995.08,8,196,10,0,3.3,1162,1.8108167127675063,0.7,4.658780380662318,2.7142857142857144
S-10198,U-1198,P-1907,90,0.4,1,0,0,0,Home & Living,23.04,3,314,11,1,3.3,726,0.097055478326804,0.72,4.348691475172122,2.25
S-10199,U-1199,P-1704,165,0.56,2,1,0,0,Home & Living,231.08,2,217,14,0,2.2,305,0.9734192678714353,0.27999999999999997,2.518377444859048,2.946428571428571
S-10200,U-1200,P-1374,67,0.44,3,1,0,0,T-shirt,204.54,5,314,9,1,1.5,818,0.9185790631876768,1.0,2.012425225155921,1.5227272727272727
S-10201,U-1201,P-1221,256,0.36,4,1,0,0,T-shirt,131.14,4,390,14,1,3.3,1107,0.5889432792922261,0.8599999999999999,4.626805832422771,7.111111111111111
S-10202,U-1202,P-1336,167,0.6,3,1,0,0,Watch,949.31,8,67,12,0,3.2,65,1.7275258407337313,0.7,2.681379034896912,2.783333333333333
S-10203,U-1203,P-1114,11,0.27,5,0,0,0,Shoes,167.95,2,93,1,0,3.7,784,0.7483402397183977,0.27999999999999997,4.932605951158982,0.4074074074074074
S-10204,U-1204,P-1971,90,0.64,7,0,0,0,Watch,734.0,8,187,13,1,2.4,1009,1.3357111661086039,1.0,3.320498692720946,1.40625
S-10205,U-1205,P-1881,38,0.99,9,1,0,0,Shoes,86.62,8,383,13,1,2.9,516,0.38595553179165,1.0,3.6238648672148885,0.3838383838383838
S-10206,U-1206,P-1750,142,0.2,4,0,0,0,Electronics,1740.62,2,361,13,0,5.0,752,1.5698515485488553,0.27999999999999997,6.6240652277998935,7.1
S-10207,U-1207,P-1036,58,0.31,7,0,0,0,T-shirt,105.67,5,313,3,1,1.1,1072,0.47455876409035797,1.0,1.5352070233787538,1.8709677419354838
S-10208,U-1208,P-1712,260,0.97,8,1,0,0,Home & Living,120.08,1,202,3,0,4.9,75,0.5058342811407389,0.13999999999999999,4.244118673480605,2.6804123711340204
S-10209,U-1209,P-1519,15,0.96,8,0,0,0,T-shirt,430.82,2,96,1,0,4.4,413,1.9347913953383933,0.27999999999999997,5.3027620569662774,0.15625
S-10210,U-1210,P-1639,36,0.41,7,0,0,0,Shoes,298.29,5,397,7,1,3.2,826,1.3291003876487102,1.0,4.299395004815162,0.8780487804878049
S-10211,U-1211,P-1563,88,0.79,6,1,0,0,Electronics,1911.72,5,331,5,1,2.1,875,1.7241652987968759,1.0,2.8456537581932846,1.1139240506329113
S-10212,U-1212,P-1718,38,0.15,4,1,0,0,Electronics,499.2,3,312,8,1,2.4,1073,0.45022457115027326,0.72,3.3499897320330287,2.533333333333333
S-10213,U-1213,P-1471,18,0.54,0,0,0,0,Electronics,1509.6,5,406,7,1,2.2,701,1.3614964194880859,1.0,2.883730697771357,0.3333333333333333
S-10214,U-1214,P-1327,141,0.35,2,1,0,0,Home & Living,35.61,4,385,14,0,3.0,20,0.1500063187160369,0.5599999999999999,1.8267134626340538,4.0285714285714285
S-10215,U-1215,P-1120,67,0.34,8,0,0,0,T-shirt,376.33,7,162,1,0,2.6,820,1.6900794898279967,0.7,3.4894720169152627,1.9705882352941178
S-10216,U-1216,P-1639,271,0.43,8,0,1,0,Shoes,298.29,5,397,7,1,3.2,826,1.3291003876487102,1.0,4.299395004815162,6.3023255813953485
S-10217,U-1217,P-1673,198,0.42,9,0,0,0,Watch,994.95,3,182,11,1,3.7,1109,1.8105801426699666,0.72,5.188965317786721,4.714285714285714
S-10218,U-1218,P-1612,102,0.76,7,0,0,0,Shoes,372.04,4,316,14,0,3.1,843,1.6577106447444638,0.5599999999999999,4.177654546649493,1.3421052631578947
S-10219,U-1219,P-1343,184,0.29,9,0,0,0,Watch,969.37,3,41,9,1,4.0,1039,1.7640304265540836,0.72,5.557580793708335,6.344827586206898
S-10220,U-1220,P-1716,235,0.34,2,1,0,0,Shoes,454.45,1,74,6,1,2.2,938,2.024907543554783,0.43999999999999995,3.011718810851636,6.911764705882353
S-10221,U-1221,P-1403,71,0.79,3,0,0,0,T-shirt,187.51,1,188,5,0,2.8,603,0.8420981721830512,0.13999999999999999,3.586001550843496,0.8987341772151899
S-10222,U-1222,P-1334,190,0.52,3,1,0,0,Watch,979.16,3,328,1,0,2.4,276,1.7818459746688018,0.42,2.6995284029699222,3.6538461538461537
S-10223,U-1223,P-1417,25,0.28,2,1,0,0,Electronics,333.55,1,192,7,1,2.8,1033,0.30082613322751134,0.43999999999999995,3.8870664308382894,0.8928571428571428
S-10224,U-1224,P-1515,215,0.74,9,1,0,0,T-shirt,161.81,4,292,8,1,3.1,276,0.7266807383123007,0.8599999999999999,3.48689085383615,2.9054054054054053
S-10225,U-1225,P-1350,148,0.23,4,0,0,0,Shoes,376.92,1,288,6,0,4.4,861,1.6794546183665287,0.13999999999999999,5.948144638184051,6.434782608695652
S-10226,U-1226,P-1359,63,0.57,9,1,0,0,Watch,317.45,7,407,8,1,1.5,675,0.5776859804920658,1.0,1.9548579228128893,1.105263157894737
S-10227,U-1227,P-1328,203,0.65,4,0,0,0,Shoes,81.03,7,227,5,0,2.4,370,0.36104798823686673,0.7,2.839776990051569,3.123076923076923
S-10228,U-1228,P-1562,126,1.0,7,1,0,0,T-shirt,308.75,3,216,12,0,4.2,165,1.386581039206,0.42,4.294069742219497,1.26
S-10229,U-1229,P-1874,68,0.7,9,1,0,0,Shoes,68.32,5,341,13,0,1.9,1027,0.304415630708907,0.7,2.635440769485742,0.9714285714285714
S-10230,U-1230,P-1373,254,0.61,8,0,0,0,Watch,371.92,5,254,1,0,3.1,381,0.676808851361188,0.7,3.6861607773360765,4.163934426229508
S-10231,U-1231,P-1104,137,0.18,9,0,0,0,Shoes,272.31,1,154,13,0,2.9,66,1.2133404625050126,0.13999999999999999,2.43872171924676,7.611111111111111
S-10232,U-1232,P-1314,7,0.82,4,1,0,0,Home & Living,375.5,2,126,4,0,3.1,739,1.5817852479042926,0.27999999999999997,4.096123115442893,0.08536585365853659
S-10233,U-1233,P-1756,128,0.97,9,1,0,0,T-shirt,497.91,5,78,4,1,2.4,1188,2.2360892801005976,1.0,3.3988165904115752,1.3195876288659794
S-10234,U-1234,P-1629,126,0.65,4,1,0,0,Watch,919.31,8,115,2,0,2.9,607,1.6729327413014994,0.7,3.7179014315403767,1.9384615384615385
S-10235,U-1235,P-1938,147,0.31,5,1,0,0,Electronics,1001.61,6,417,5,1,4.2,697,0.9033442161655153,1.0,5.500504046320393,4.741935483870968
S-10236,U-1236,P-1634,248,0.15,7,1,0,0,Home & Living,160.54,8,224,14,0,1.6,367,0.6762711150427566,0.7,1.890586540214058,16.533333333333335
S-10237,U-1237,P-1808,29,0.96,9,1,0,0,T-shirt,412.6,1,154,3,1,4.2,779,1.8529662729599858,0.43999999999999995,5.593806892534256,0.3020833333333333
S-10238,U-1238,P-1171,194,0.8,4,1,0,0,Shoes,54.93,7,368,4,0,3.9,2,0.24475337521721693,0.7,0.8569175851611257,2.425
S-10239,U-1239,P-1360,125,0.8,3,1,0,0,T-shirt,128.53,8,170,8,0,2.2,820,0.5772218978757804,0.7,2.9526301681590685,1.5625
S-10240,U-1240,P-1032,107,0.33,2,0,0,0,Shoes,247.95,3,217,13,1,1.7,800,1.1047988236866728,0.72,2.273192722003242,3.242424242424242
S-10241,U-1241,P-1482,103,0.43,6,0,1,0,Home & Living,57.78,8,324,13,0,3.8,992,0.24339694174143817,0.7,5.244555304674331,2.395348837209302
S-10242,U-1242,P-1140,240,0.31,5,1,0,0,Watch,868.7,7,140,10,1,4.6,161,1.5808341825593246,1.0,4.680588628413792,7.741935483870968
S-10243,U-1243,P-1716,155,0.13,9,0,0,0,Shoes,454.45,1,74,6,1,2.2,938,2.024907543554783,0.43999999999999995,3.011718810851636,11.923076923076923
S-10244,U-1244,P-1268,201,0.68,0,1,0,0,Shoes,469.11,1,340,3,0,2.1,310,2.0902285790669697,0.13999999999999999,2.4107130231152785,2.9558823529411766
S-10245,U-1245,P-1467,131,0.14,8,0,0,0,Home & Living,366.11,5,33,8,1,4.3,289,1.5422300855132904,1.0,4.876097593763247,9.357142857142856
S-10246,U-1246,P-1541,170,0.16,5,1,0,0,Electronics,1571.18,2,254,6,1,1.6,266,1.4170349393026571,0.58,1.78791957068808,10.625
S-10247,U-1247,P-1871,145,0.75,0,0,1,0,Shoes,227.91,6,117,10,1,2.0,317,1.0155059484026199,1.0,2.3048205531120707,1.9333333333333333
S-10248,U-1248,P-1222,289,0.37,1,0,0,0,Shoes,56.68,1,388,9,0,2.6,1186,0.252550906741523,0.13999999999999999,3.6811758851970278,7.8108108108108105
S-10249,U-1249,P-1601,129,0.69,5,0,1,1,T-shirt,127.59,8,85,8,0,4.9,536,0.5730004041855661,0.7,6.160278132618688,1.8695652173913044
S-10250,U-1250,P-1277,283,0.59,2,0,0,0,Electronics,464.39,1,139,14,0,4.0,1079,0.4188297047205036,0.13999999999999999,5.587773056094613,4.796610169491525
S-10251,U-1251,P-1585,197,0.9,7,1,1,0,Watch,877.14,2,442,4,0,4.0,931,1.5961930411995924,0.27999999999999997,5.469866251748473,2.188888888888889
S-10252,U-1252,P-1033,225,0.91,3,0,0,0,Home & Living,97.62,8,393,8,0,3.9,639,0.41122203968153676,0.7,5.0399451775559,2.4725274725274726
S-10253,U-1253,P-1979,236,0.44,4,1,0,0,Electronics,1148.25,4,300,1,0,4.9,227,1.035597683940908,0.5599999999999999,5.3207587163753525,5.363636363636363
S-10254,U-1254,P-1697,213,0.46,4,0,0,0,Watch,809.79,6,181,6,0,4.1,1108,1.473631532974232,0.7,5.749195469627301,4.630434782608695
S-10255,U-1255,P-1620,73,0.94,2,1,0,0,Shoes,209.8,6,68,2,1,2.3,525,0.9348126364568017,1.0,2.8820385578593464,0.776595744680851
S-10256,U-1256,P-1174,184,0.97,3,0,0,0,Electronics,1594.06,3,389,6,1,4.5,10,1.4376702321470445,0.72,2.1581057455185335,1.8969072164948453
S-10257,U-1257,P-1161,197,0.91,0,1,0,0,Shoes,348.37,1,312,12,1,4.8,338,1.5522434612128504,0.43999999999999995,5.592960103085232,2.1648351648351647
S-10258,U-1258,P-1120,274,0.1,5,0,0,0,T-shirt,376.33,7,162,1,0,2.6,820,1.6900794898279967,0.7,3.4894720169152627,27.4
S-10259,U-1259,P-1875,98,0.58,3,0,0,0,Shoes,151.97,1,61,6,0,2.6,716,0.6771376375707348,0.13999999999999999,3.4190394371118025,1.6896551724137934
S-10260,U-1260,P-1468,128,0.27,7,1,0,0,T-shirt,237.01,5,257,4,1,4.7,862,1.0644002335294382,1.0,6.354789809618422,4.7407407407407405
S-10261,U-1261,P-1725,53,0.87,0,0,0,0,T-shirt,377.43,3,338,1,1,1.7,929,1.6950195356356943,0.72,2.3239627592900822,0.6091954022988506
S-10262,U-1262,P-1308,4,0.22,5,0,0,0,Shoes,27.3,1,23,9,1,4.0,1043,0.12164149177917391,0.43999999999999995,5.560651814754067,0.18181818181818182
S-10263,U-1263,P-1713,297,0.54,4,0,0,0,Watch,599.44,3,37,11,1,4.5,1200,1.0908429174552339,0.72,6.381818839871985,5.5
S-10264,U-1264,P-1475,19,0.5,4,1,0,0,T-shirt,187.24,8,445,9,0,4.0,1125,0.8408856154847982,0.7,5.621141446959709,0.38
S-10265,U-1265,P-1770,108,0.74,3,1,0,0,Watch,772.84,1,317,5,0,1.5,320,1.4063910321735333,0.13999999999999999,1.7314323369390048,1.4594594594594594
S-10266,U-1266,P-1646,194,0.82,1,1,0,0,Shoes,104.78,6,383,13,1,4.5,931,0.46687163035244844,1.0,6.153599533217032,2.3658536585365852
S-10267,U-1267,P-1119,276,0.43,7,0,0,0,T-shirt,344.66,8,304,8,1,4.6,421,1.5478510800736518,1.0,5.56140488891313,6.4186046511627906
S-10268,U-1268,P-1608,297,0.69,1,1,0,0,T-shirt,201.16,6,122,11,1,1.9,470,0.9033996497058427,1.0,2.338846075726239,4.304347826086956
S-10269,U-1269,P-1225,179,0.37,7,1,0,0,Watch,951.15,1,73,6,1,2.5,1130,1.7308742174989082,0.43999999999999995,3.5154287380580604,4.837837837837838
S-10270,U-1270,P-1432,273,0.11,1,1,0,0,Watch,99.59,4,319,6,1,4.6,234,0.18123089241519874,0.8599999999999999,5.022818673012626,24.818181818181817
S-10271,U-1271,P-1697,82,0.24,7,0,0,0,Watch,809.79,6,181,6,0,4.1,1108,1.473631532974232,0.7,5.749195469627301,3.4166666666666665
S-10272,U-1272,P-1791,231,0.99,1,1,1,1,Electronics,696.68,3,280,12,1,4.5,857,0.6283302368368837,0.72,6.079143689539166,2.3333333333333335
S-10273,U-1273,P-1239,211,0.58,3,0,0,0,Shoes,383.52,1,288,3,0,4.3,821,1.708862451543911,0.13999999999999999,5.7720967397483145,3.637931034482759
S-10274,U-1274,P-1560,114,0.84,4,0,0,0,T-shirt,327.83,2,415,3,1,3.5,192,1.47226837921588,0.58,3.6838831322334196,1.3571428571428572
S-10275,U-1275,P-1786,166,0.87,0,0,0,0,T-shirt,49.48,8,375,8,0,1.4,228,0.22221224233170161,0.7,1.521442160995187,1.9080459770114941
S-10276,U-1276,P-1245,60,0.51,9,1,0,0,Electronics,1330.2,4,408,9,0,4.7,323,1.1996969642309565,0.5599999999999999,5.433898904844789,1.1764705882352942
S-10277,U-1277,P-1564,234,0.82,8,0,0,0,Electronics,160.31,8,423,1,0,3.5,438,0.14458233373617851,0.7,4.25914958915262,2.8536585365853657
S-10278,U-1278,P-1689,106,0.4,2,1,0,0,Electronics,1226.26,1,155,12,0,4.5,558,1.105954292104836,0.13999999999999999,5.693534525839589,2.65
S-10279,U-1279,P-1643,19,0.95,1,1,0,0,Shoes,334.77,4,133,13,1,3.9,227,1.4916455019382435,0.8599999999999999,4.234889590584464,0.2
S-10280,U-1280,P-1288,95,0.38,4,1,0,0,Home & Living,414.31,7,299,8,1,2.8,944,1.745271494165719,1.0,3.836663559396496,2.5
S-10281,U-1281,P-1200,248,0.46,2,0,0,0,Electronics,452.5,1,102,5,1,4.1,198,0.4081062068219124,0.43999999999999995,4.340509956274083,5.391304347826087
S-10282,U-1282,P-1192,66,0.48,4,1,0,0,T-shirt,387.78,1,403,6,0,1.2,1143,1.7415008757353931,0.13999999999999999,1.6901486812655382,1.375
S-10283,U-1283,P-1741,213,0.53,9,0,0,0,Shoes,473.06,5,135,9,0,3.0,1175,2.107828721650403,0.7,4.241924477075143,4.018867924528302
S-10284,U-1284,P-1759,12,0.97,6,0,0,0,T-shirt,355.73,4,269,13,0,1.3,58,1.5975659047020256,0.5599999999999999,1.0601597354154872,0.12371134020618557
S-10285,U-1285,P-1130,264,0.62,5,0,0,0,T-shirt,463.53,7,266,14,1,4.9,419,2.0816903938563796,1.0,5.919449617051866,4.258064516129032
S-10286,U-1286,P-1305,245,0.48,6,1,0,0,Shoes,283.44,8,138,12,0,4.5,1127,1.262932762999599,0.7,6.3253812888522045,5.104166666666667
S-10287,U-1287,P-1166,43,0.64,1,1,0,0,T-shirt,328.58,8,117,12,1,1.3,804,1.4756365922665828,1.0,1.7396189921288265,0.671875
S-10288,U-1288,P-1272,205,0.37,5,0,0,0,Electronics,1953.66,8,275,9,0,1.5,821,1.7619906563971213,0.7,2.0135221185168537,5.54054054054054
S-10289,U-1289,P-1545,263,0.21,7,0,0,0,T-shirt,269.07,8,165,5,1,2.1,922,1.2083801140701487,1.0,2.867604278491198,12.523809523809524
S-10290,U-1290,P-1776,92,0.27,6,1,0,0,Home & Living,101.12,7,419,13,1,2.0,26,0.4259657104343065,1.0,1.3183347464017316,3.4074074074074074
S-10291,U-1291,P-1566,52,0.7,4,0,0,0,Electronics,510.83,1,248,7,1,2.9,606,0.46071357708472377,0.43999999999999995,3.716946698814509,0.7428571428571429
S-10292,U-1292,P-1831,268,0.78,9,1,0,0,Electronics,1561.22,4,113,5,0,1.1,356,1.4080520932917262,0.5599999999999999,1.2931018719915206,3.4358974358974357
S-10293,U-1293,P-1445,172,0.71,4,1,1,0,Watch,690.42,3,330,1,1,4.7,215,1.2564055903333817,0.72,5.052761703223116,2.4225352112676055
S-10294,U-1294,P-1702,279,0.63,0,0,0,0,Watch,74.52,8,352,13,0,4.5,333,0.1356092589896637,0.7,5.230026893679031,4.428571428571429
S-10295,U-1295,P-1983,32,0.47,9,1,0,0,Shoes,220.15,3,294,10,1,1.7,231,0.9809294657576972,0.72,1.8518907063665453,0.6808510638297872
S-10296,U-1296,P-1723,236,0.64,9,1,0,0,T-shirt,187.21,8,246,3,0,3.6,152,0.8407508869627701,0.7,3.6219153034025533,3.6875
S-10297,U-1297,P-1373,26,0.48,7,1,1,1,Watch,371.92,5,254,1,0,3.1,381,0.676808851361188,0.7,3.6861607773360765,0.5416666666666666
S-10298,U-1298,P-1013,289,0.18,7,0,0,0,Watch,110.38,7,71,8,1,3.9,725,0.2008662105109914,1.0,5.138289011563341,16.055555555555557
S-10299,U-1299,P-1341,64,0.52,0,0,0,0,Watch,632.8,5,268,11,0,1.7,485,1.1515504440238753,0.7,2.103310932126168,1.2307692307692308
S-10300,U-1300,P-1440,170,0.75,3,1,0,0,Electronics,1807.27,1,226,8,1,1.8,1082,1.6299626616641714,0.43999999999999995,2.5154964889203564,2.2666666666666666
S-10301,U-1301,P-1993,290,0.96,6,0,0,0,Watch,743.43,5,269,12,1,2.8,370,1.3528715970301353,1.0,3.313073155060163,3.0208333333333335
S-10302,U-1302,P-1940,83,0.15,6,0,0,0,Watch,65.84,6,190,11,1,1.8,254,0.119813655553938,1.0,1.9948548762570333,5.533333333333333
S-10303,U-1303,P-1463,84,0.11,4,0,0,0,Watch,464.78,3,158,3,0,4.0,402,0.8457926918037559,0.42,4.799149249557346,7.636363636363637
S-10304,U-1304,P-1678,235,0.92,4,1,0,0,Electronics,1797.91,7,276,7,0,5.0,651,1.6215209509551038,0.7,6.480044561926653,2.5543478260869565
S-10305,U-1305,P-1150,186,0.86,2,0,0,0,Watch,905.54,2,224,5,0,4.3,127,1.6478745086621052,0.27999999999999997,4.17274602697087,2.1627906976744184
S-10306,U-1306,P-1312,117,0.37,9,1,1,1,Watch,737.23,5,345,10,0,3.8,765,1.3415890231474743,0.7,5.04729844900285,3.1621621621621623
S-10307,U-1307,P-1944,38,0.81,2,0,0,0,Electronics,1966.29,7,35,12,1,1.9,731,1.7733815545013438,1.0,2.5063965953052985,0.4691358024691358
S-10308,U-1308,P-1545,261,0.38,6,0,0,0,T-shirt,269.07,8,165,5,1,2.1,922,1.2083801140701487,1.0,2.867604278491198,6.868421052631579
S-10309,U-1309,P-1282,180,0.65,9,0,0,0,Home & Living,382.54,2,385,7,0,1.9,212,1.6114410885041495,0.27999999999999997,2.0372910229695815,2.769230769230769
S-10310,U-1310,P-1484,276,0.31,0,0,0,0,Home & Living,481.14,6,156,12,1,1.5,1112,2.0267913559964614,1.0,2.1044443053826636,8.903225806451612
S-10311,U-1311,P-1160,155,0.98,1,1,0,0,Shoes,60.52,5,53,11,1,4.8,1040,0.26966091877200016,1.0,6.67001958587037,1.5816326530612246
S-10312,U-1312,P-1709,58,0.95,2,1,0,0,Home & Living,126.09,1,157,6,0,4.2,1089,0.5311512700619234,0.13999999999999999,5.874903699187479,0.6105263157894737
S-10313,U-1313,P-1042,132,0.63,9,0,0,0,Home & Living,155.29,2,364,2,1,3.4,827,0.6541556089136021,0.58,4.568928944981976,2.0952380952380953
S-10314,U-1314,P-1133,84,0.32,6,1,0,0,Watch,923.86,2,400,2,1,4.0,639,1.681212694715388,0.58,5.169174541082974,2.625
S-10315,U-1315,P-1845,271,0.12,1,1,0,0,Watch,835.14,5,93,7,0,2.2,916,1.519762701994468,0.7,3.0012872877928447,22.583333333333332
S-10316,U-1316,P-1930,106,0.32,7,1,0,0,Electronics,869.87,6,371,6,0,3.3,953,0.784528941719728,0.7,4.528038023155869,3.3125
S-10317,U-1317,P-1192,58,0.69,6,1,0,0,T-shirt,387.78,1,403,6,0,1.2,1143,1.7415008757353931,0.13999999999999999,1.6901486812655382,0.8405797101449275
S-10318,U-1318,P-1354,11,0.54,0,1,0,0,Watch,877.64,7,402,3,0,3.7,209,1.5971029261901295,0.7,3.956859572730927,0.2037037037037037
S-10319,U-1319,P-1319,48,0.57,9,0,0,0,Home & Living,351.86,3,374,3,0,1.2,546,1.4822022831627282,0.42,1.5130677125812755,0.8421052631578948
S-10320,U-1320,P-1680,72,0.21,4,1,0,0,T-shirt,483.61,4,84,1,0,2.8,522,2.17186868460053,0.5599999999999999,3.5053656198763568,3.4285714285714284
S-10321,U-1321,P-1213,240,0.89,9,1,0,0,Electronics,740.1,8,230,7,0,3.6,306,0.667490394848392,0.7,4.123330378262781,2.696629213483146
S-10322,U-1322,P-1568,281,0.7,2,1,0,0,T-shirt,427.75,6,422,3,1,2.5,1094,1.921004176584183,1.0,3.4992548211253007,4.014285714285714
S-10323,U-1323,P-1497,174,0.67,2,0,0,0,Shoes,434.39,1,92,10,1,1.6,1102,1.9355255536247382,0.43999999999999995,2.241852486161121,2.5970149253731343
S-10324,U-1324,P-1890,76,0.63,1,1,0,0,Home & Living,73.25,4,289,13,1,2.3,492,0.30856396646868023,0.8599999999999999,2.8522342200596373,1.2063492063492063
S-10325,U-1325,P-1221,24,0.95,7,1,0,0,T-shirt,131.14,4,390,14,1,3.3,1107,0.5889432792922261,0.8599999999999999,4.626805832422771,0.25263157894736843
S-10326,U-1326,P-1590,244,0.71,8,0,0,0,Electronics,1830.15,2,373,5,1,3.5,925,1.6505979545085592,0.58,4.781611964252325,3.436619718309859
S-10327,U-1327,P-1219,33,0.56,1,0,0,0,Watch,492.52,5,408,1,0,4.1,99,0.8962731110787596,0.7,3.7762395525102352,0.5892857142857142
S-10328,U-1328,P-1233,293,0.31,8,0,0,0,Home & Living,482.04,7,299,1,0,4.9,426,2.0305825856186024,0.7,5.935648332964053,9.451612903225806
S-10329,U-1329,P-1646,222,0.81,9,0,0,0,Shoes,104.78,6,383,13,1,4.5,931,0.46687163035244844,1.0,6.153599533217032,2.740740740740741
